"","date","mean_ind","mean_health","mean_info","mean_comm","mean_con","mean_ut","mean_fin","mean_mat","mean_rlest","mean_constpl","mean_nrg","mean_tot","groupa","groupb","groupc"
"806",2019-03-18,123.102931884058,165.069038709677,113.63767027027,175.11835,220.925875,73.3496296296296,98.5354615384615,100.327291666667,113.678,84.4041666666667,62.0809090909091,128.741905954825,163.718863924051,109.536470253165,94.5750877192982
"807",2019-03-19,124.051811594203,165.828629032258,113.816283783784,176.052483333333,222.541398333333,72.9522222222222,98.8507692307692,101.062291666667,113.064,84.4306666666667,62.6211363636364,129.289750513347,164.557901898734,110.192215189873,94.0636842105263
"808",2019-03-20,122.704275362319,165.96935483871,113.600418918919,178.5238625,221.86086,72.9496296296296,97.4462307692308,100.2025,113.470333333333,84.0136666666667,63.1072727272727,128.913214168378,164.573767721519,108.895316455696,94.2763157894737
"809",2019-03-21,123.129420289855,165.352419354839,115.592822972973,179.664583333333,224.24615,73.3259259259259,96.388,101.113125,114.952333333333,84.862,63.2690909090909,129.623106570842,166.585999367089,108.783955696203,95.2345614035088
"810",2019-03-22,122.310505797101,164.534009677419,115.084993243243,179.36125,223.811853333333,74.287037037037,95.4783076923077,100.137916666667,116.082,85.37,62.5927272727273,129.211404928131,166.137156329114,107.903955063291,96.2843859649123
"811",2019-03-25,120.70558115942,161.620980645161,112.43447027027,176.365829166667,222.879046666667,74.0477777777778,94.3127692307692,98.5439583333333,115.033333333333,85.0298333333333,61.465,127.563982340862,164.08654113924,106.481456329114,95.6191228070175
"812",2019-03-26,121.443186956522,163.00029516129,113.759404054054,176.560833333333,224.563181666667,74.3344444444444,94.8209230769231,99.16125,115.247666666667,85.8586666666667,62.8022727272727,128.501324435318,165.37624556962,107.106391772152,95.8677192982456
"813",2019-03-27,121.632344927536,161.796782258065,113.512018918919,174.922383333333,225.764908333333,74.2962962962963,94.9516923076923,99.52125,115.3945,85.8613333333333,62.6631818181818,128.440633264887,165.467855063291,107.297479746835,95.9269298245614
"814",2019-03-28,122.206739130435,160.827982258065,113.463647297297,173.083325,225.88465,73.9318518518518,95.2168461538461,100.163333333333,115.399333333333,86.1873333333333,62.51,128.375736344969,165.211320886076,107.754936708861,95.7568421052632
"815",2019-03-29,123.566956521739,162.636209677419,114.317066216216,173.496458333333,226.071325,73.3314814814815,95.9678461538462,100.855833333333,115.837166666667,86.5933333333333,63.1209090909091,129.152356057495,165.744667088608,108.763101265823,95.7028947368421
